Label,Full Name,Combination,Dry,Normal,Oily,Sensitive,Hazard (bio) Score,Price (Euro),Online Review,img_url,Product Utilities,
Treatment,CLARINS Mission Perfection Serum,1,1,1,1,1,5,77.11198,3.8,https://www.fatales.tn/85420-large_default/serum-mission-perfection-30-ml.jpg,2578,
Treatment,BOSCIA Clear Complexion Willow Bark Spot Treatment,1,1,1,1,1,4,26.33092,4.6,https://www.forever21.com/dw/image/v2/BFKH_PRD/on/demandware.static/-/Sites-f21-master-catalog/default/dw107b000f/1_front_750/00320304-01.jpg,6,
Treatment,FRESH Crème Ancienne Face Oil Elixir,1,1,1,1,1,1,178.6741,4.9,https://www.kissandmakeupny.com/media/catalog/product/cache/1/image/800x800/9df78eab33525d08d6e5fb8d27136e95/s/c/screenshot_2021-07-16_at_4.32.09_pm.png,248,
Treatment,CLINIQUE Sculptwear Lift and Contour Serum for Face and Neck,0,0,1,0,0,4,18.8078,3.8,https://m.clinique.dk/media/export/cms/products/1200x1500/cl_sku_ZEWA01_1200x1500_0.png,4,
Treatment,JACK BLACK Line Smoother Oil-Free Moisturizer,0,0,1,0,0,9,30.09248,4.5,https://www.sephora.com/productimages/sku/s564294-main-zoom.jpg,45,
Treatment,DR. BRANDT SKINCARE Do Not Age with Dr. Brandt Transforming Pearl Serum,1,1,1,1,1,5,142.93928,5,https://cdn.shopify.com/s/files/1/1347/3227/products/01_DNA_TransformingPearlSerum_Pkshot_5000x.jpg?v=1657048040,4,
Treatment,OMOROVICZA Silver Skin Savior Salicylic/Glycolic Acid Treatment,1,0,0,1,0,6,98.74095,4.6,https://www.spacenk.com/on/demandware.static/-/Sites-spacenkmastercatalog/default/dwf942eba8/products/OMOROVICZA/UK200022449_OMOROVICZA.jpg,356,
Treatment,CLINIQUE Acne Solutions Clearing Concealer,1,1,1,1,1,5,26.33092,4.7,https://m.media-amazon.com/images/I/711pj-KJU3L._SL1500_.jpg,56,
Treatment,PERRICONE MD High Potency Classics: Face Firming Serum,1,0,0,1,0,8,93.09861,4.1,https://static.thcdn.com/images/large/original//productimg/1600/1600/11833566-2064786785646464.jpg,48,
Treatment,ALGENIST ELEVATE Advanced Lift Contouring Cream,1,1,1,1,1,10,90.27744,4.4,https://www.sephora.com/productimages/sku/s1957208-main-zoom.jpg,4,
Face Mask,PETER THOMAS ROTH Mask Frenzy,1,1,1,1,1,5,70.52925,4.7,https://is4.revolveassets.com/images/p4/n/z/PTHO-WU37_V1.jpg,"As the name suggests, Peter Thomas Roth Mask Frenzy is a set of face masks that target different skin concerns.",
Face Mask,SK-II Facial Treatment Mask,1,1,1,1,1,2,130.71421,4.5,https://www.sephora.com/productimages/sku/s1448463-main-zoom.jpg,8,
Face Mask,DR. JART+ Mask Heroes Face Savers,1,1,1,1,1,4,18.8078,5,https://media1.popsugar-assets.com/files/thumbor/i8nOGvkrjdd9WRN0d1Gkc34ThAM/fit-in/2048xorig/filters:format_auto-!!-:strip_icc-!!-/2018/10/17/790/n/1922153/dd2f920cb37e11d7_netimgpvwl5E/i/Dr-Jart-Mask-Heroes-Face-Savers.jpg,"a set of masks, rather than a specific product.",
Face Mask,SEPHORA COLLECTION Face Mask Magic,1,1,1,1,1,9,23.50975,4.5,https://www.sephora.com/productimages/sku/s2579845-av-2-zoom.jpg,"a set of masks, rather than a specific product.",
Face Mask,SUMMER FRIDAYS Jet Lag Mask,1,1,1,1,1,3,46.07911,4.1,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg,8,
Face Mask,FARMACY Honey Potion Renewing Antioxidant Hydration Mask with Echinacea GreenEnvy™,1,1,1,1,1,3,56.4234,4.5,https://images.squarespace-cdn.com/content/v1/5ac7970b0dbda3f6a12392ef/1537138749960-Y57W0FMB4XIJRRETTO2R/Screen-Shot-2016-09-03-at-6.29.10-PM.png,8,
Face Mask,FRESH Rose Face Mask,1,1,1,1,0,7,60.18496,4.2,https://www.sephora.com/productimages/sku/s562090-main-zoom.jpg,8,
Face Mask,KIEHL'S SINCE 1851 Rare Earth Deep Pore Cleansing Masque,1,0,1,1,0,3,42.31755,4.5,https://www.sephora.com/productimages/sku/s1989359-main-zoom.jpg,3,
Face Mask,FRESH Black Tea Instant Perfecting Mask,1,1,1,1,0,7,90.27744,4.3,https://www.fresh.com/dw/image/v2/BDJQ_PRD/on/demandware.static/-/Sites-fresh_master_catalog/default/dw6723e44e/product_images/H00001466_main_pdp.jpg?sw=800&sh=800&bgcolor=F7F7F8&sfrm=jpg,3,
Face Mask,SUMMER FRIDAYS Overtime Mask,1,1,1,1,0,3,46.07911,4.4,https://www.spacenk.com/on/demandware.static/-/Sites-spacenkmastercatalog/default/dw5228fd02/products/SUMMER_FRI/UK200028222_SUMMER_FRI.jpg,8,
Face Mask,SEPHORA COLLECTION Face Mask,1,1,1,1,1,6,5.64234,4.2,https://www.sephora.com/productimages/sku/s2579845-main-zoom.jpg,,
Face Mask,ORIGINS Mini Mask Musts,1,1,1,1,0,6,23.50975,4.5,https://static.thcdn.com/images/large/original/productimg/1600/1600/11819469-1024599654426285.jpg,"Item details
1 x 15 ml Clear improvement active charcoal mask to clear pores
Suitable for combination/oily skin types
1 x 15 ml Drink up intensive overnight mask to quench skin's thirst
Suitable for normal/dry skin types
1 x 15 ml Original skin retexturizing mask with rose clay
Suitable for normal/dull/uneven skin types
1 x 15 ml Out of trouble 10 minute mask to rescue problem skin
Suitable for oily/combination skin types
1 x 15 ml Ginzing peel off mask to refine and refresh
Suitable for normal skin types
What it is formulated without - Parabens, phthalates, propylene glycol, mineral oil, PABA, petrolatum, paraffin, DEA, animal ingredients except cruelty-free honey and beeswax",
Face Mask,LA MER The Lifting and Firming Mask,1,1,1,1,0,7,362.05015,4.3,https://m.cremedelamer.com/media/export/cms/products/680x680/LM_SKU_54TR01_54773_680x680_0.png,48,
Face Mask,SAND & SKY Australian Pink Clay Porefining Face Mask,1,1,1,1,0,8,57.36379,4.5,https://m.media-amazon.com/images/I/71X7M0wP+HL._SL1500_.jpg,38,
Face Mask,DR. JART+ Sheet Masks,1,1,1,1,1,4,25.39053,4.6,https://www.drjart.com/media/export/cms/products/1000x1000/dj_sku_H5A801_1000x1000_0.jpg,8,
Face Mask,ORIGINS Clear Improvement® Active Charcoal Mask to Clear Pores,1,1,1,1,1,3,30.09248,4.3,https://www.sephora.com/productimages/sku/s2175370-main-zoom.jpg,3,
Face Mask,ORIGINS Drink Up™ Intensive Overnight Mask to Quench Skin's Thirst,0,1,1,0,0,6,41.37716,4.7,https://m.media-amazon.com/images/I/71GzA+I-yYL._SL1500_.jpg,8,
Face Mask,PETER THOMAS ROTH 24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,1,1,1,1,1,5,70.52925,4.4,https://www.sephora.com/productimages/sku/s1809318-main-zoom.jpg,47,
Face Mask,TATCHA Violet-C Radiance Mask,1,1,1,1,1,7,65.8273,4.1,https://www.sephora.com/productimages/sku/s1956408-main-zoom.jpg,8,
Face Mask,BOSCIA Luminizing Black Charcoal Mask,1,1,1,1,1,2,31.97326,3.9,https://cdn.shopify.com/s/files/1/0517/6534/6458/products/LE_Luminizing_SO_02-1100x1100-72.jpg?v=1666721765,3,
Face Mask,SEPHORA COLLECTION Experiential Masks Set,1,1,1,1,0,8,4.70195,4.2,https://cdn05.nnnow.com/web-images/large/styles/G70A600YMVS/1544094816632/1.jpg,"a set of masks, rather than a specific product.",
Face Mask,ESTÉE LAUDER Advanced Night Repair Concentrated Recovery PowerFoil Mask,1,1,1,1,1,6,40.43677,4.5,https://www.esteelauder.com/media/export/cms/products/640x640/el_sku_R6C801_640x640_0.jpg,48,
Face Mask,KORA ORGANICS Turmeric 2-in-1 Brightening & Exfoliating Mask,1,1,1,1,1,8,47.0195,4.9,https://www.sephora.com/productimages/sku/s2087237-main-zoom.jpg,38,
Face Mask,PETER THOMAS ROTH Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer,1,1,1,1,0,9,56.4234,4.7,https://www.sephora.com/productimages/sku/s1632868-main-zoom.jpg,48,
Face Mask,SK-II Overnight Miracle Mask,1,1,1,1,1,8,106.26407,4,https://is4.revolveassets.com/images/p4/n/z/SKTW-WU31_V1.jpg,8,
Face Mask,GLOW RECIPE Watermelon Glow Sleeping Mask Mini,1,1,1,1,1,7,37.6156,4.4,https://www.sephora.com/productimages/sku/s2129575-main-zoom.jpg,8,
Face Mask,DR. JART+ Lover Rubber Masks,1,1,1,1,1,6,14.10585,4.3,https://www.sephora.com/productimages/sku/s2344513-main-zoom.jpg,15,
Face Mask,FRESH Lotus Youth Preserve Rescue Mask,1,1,1,1,0,5,64.88691,4.4,https://static.thcdn.com/images/large/original//productimg/1600/1600/13127424-1344876946983722.jpg,8,
Face Mask,FRESH Black Tea Firming Overnight Mask Mini,1,1,1,0,0,7,37.6156,4.7,https://www.sephora.com/productimages/sku/s2100659-main-zoom.jpg,8,
Face Mask,ORIGINS Original Skin™ Retexturizing Mask with Rose Clay,1,0,1,1,0,5,30.09248,4.6,https://www.sephora.com/productimages/sku/s2175404-main-zoom.jpg,38,
Face Mask,"ORIGINS Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil",1,1,1,1,0,7,30.09248,4.6,https://www.sephora.com/productimages/sku/s2148021-main-zoom.jpg,18,
Face Mask,FARMACY Bright On Massage-Activated Vitamin C Mask with Echinacea GreenEnvy™,1,1,1,1,1,7,35.73482,4.4,https://cdn.shopify.com/s/files/1/1922/2013/products/BrightOn_Hero_2000x_346bb273-83b8-415a-8fe1-e2d3fd83ed48_1200x1200.jpg?v=1558932397,58,
Face Mask,REN CLEAN SKINCARE Glycol Lactic Radiance Renewal Mask,1,1,1,1,0,7,54.54262,4.6,https://static.thcdn.com/images/large/original//productimg/1600/1600/12901371-9534866387516465.jpg,48,
Face Mask,KIEHL'S SINCE 1851 Calendula & Aloe Soothing Hydration Mask,1,1,1,1,1,6,44.19833,4.3,https://www.kiehls.com/dw/image/v2/AAFM_PRD/on/demandware.static/-/Sites-kiehls-master-catalog/default/dwafc0797b/nextgen/skin-care/face-masks/calendula/calendula-petal-infused-calming-mask/kiehls-calendula-petal-infused-calming-mask-2400x2400.jpg,8,
Face Mask,ORIGINS Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,1,0,0,1,0,5,30.09248,4.4,https://www.sephora.com/productimages/sku/s2175412-main-zoom.jpg,36,
Face Mask,KIEHL'S SINCE 1851 Turmeric & Cranberry Seed Energizing Radiance Mask,1,1,1,1,1,6,47.0195,4.6,"https://ounass-prod4.atgcdn.ae/small_light(p=zoom,of=webp,q=65)/pub/media/catalog/product//2/1/211291944_nocolor_in.jpg?1668512701.4525",8,
Face Mask,GLAMGLOW The Ultimate Glow Set,1,1,1,1,1,9,47.0195,3.3,https://is4.revolveassets.com/images/p4/n/d/GMGW-WU30_V1.jpg,"""GLAMGLOW The Ultimate Glow Set"" is not a single cosmetic product.",
Face Mask,ORIGINS Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,1,1,1,1,0,5,34.79443,4.7,https://www.origins.eu/media/export/cms/products/1000x1000/origins_sku_0W2801_1000x1000_0.jpg,3,
Face Mask,FRESH Vitamin C Glow Face Mask,1,1,1,1,1,6,64.88691,4.6,https://image.ztore.com/images/ztore/production/product/750px/1051967_1.jpg?1649241648,8,
Face Mask,SHISEIDO White Lucent Power Brightening Mask,1,1,1,1,0,7,53.60223,4.6,https://shiseido.ipscdn.net/sa1/on/demandware.static/-/Sites-itemmaster_shiseido/default/dw10242964/images/hi-res/0729238104471_Main.jpg,5,
Face Mask,SK-II Brightening Derm Revival Mask,1,1,1,1,1,4,103.4429,4.4,https://www.sephora.com/productimages/sku/s1448422-main-zoom.jpg,5,
Face Mask,LA MER The Brilliance Brightening Mask,0,0,1,0,0,7,251.08413,5,https://www.cremedelamer.co.uk/media/images/products/680x680/LM_SKU_5J8Y01_77345_680x680_0.png,5,
Face Mask,SEPHORA COLLECTION Face Mask - Pearl - Brightening,1,0,0,0,0,6,4.70195,4.2,https://m.media-amazon.com/images/I/41JhZt9JemS._SR600%2C315_PIWhiteStrip%2CBottomLeft%2C0%2C35_SCLZZZZZZZ_FMpng_BG255%2C255%2C255.jpg,8,
Face Mask,EVE LOM Rescue Mask,1,1,1,1,1,3,84.6351,5,https://cdn.shopify.com/s/files/1/0414/4529/4238/products/RescueMask_100ml_Primary_2000x2000300dpi_Shadow_1200x1200.jpg?v=1626988188,38,
Face Mask,FRESH Black Tea Instant Perfecting Mask Mini,1,1,1,1,0,7,90.27744,4.3,https://www.sephora.com/productimages/sku/s2100642-main-zoom.jpg,48,
Face Mask,OLEHENRIKSEN Cold Plunge Pore Mask,1,1,1,1,1,5,38.55599,4.5,https://www.sephora.com/productimages/sku/s2073237-main-zoom.jpg,3,
Face Mask,CAUDALIE Instant Detox Mask,1,1,1,1,1,5,39.49638,4.5,https://www.sephora.com/productimages/sku/s1698018-main-zoom.jpg,38,
Face Mask,FRESH Crème Ancienne® Ultimate Nourishing Honey Mask,1,1,1,1,1,4,139.17772,4.8,https://media.allure.com/photos/57e3d3ce7b47312c0ad8381c/master/pass/SCENT%20Fresh%20Cre%CC%80me%20Ancienne%20Ultimate%20Nourishing%20Honey%20Mask.jpg,89,
Face Mask,DR. JART+ Water Replenishment Cotton Sheet Mask,1,1,1,1,1,4,4.70195,4.2,https://media.allure.com/photos/57e536ba1868a2917e62b0ce/master/pass/dr-jart-water-replenishment-cotton-sheet-mask.jpg,8,
Face Mask,TATCHA Luminous Dewy Skin Sheet Mask,1,1,1,0,1,6,23.50975,4.3,https://cdn.cliqueinc.com/posts/294793/cheap-face-masks-294793-1629487233994-main.700x0c.jpg,8,
Face Mask,ERNO LASZLO Hydra-Therapy Skin Vitality Treatment Masks,1,1,1,1,0,5,94.039,4.6,https://cdn.shopify.com/s/files/1/0462/7559/2347/products/EL_Oct21_VTMLoyaltyIncentive_VTMMask4pk_97a41845-0ada-4c9b-bd2f-e667cc61b237.jpg?v=1635729644,8,
Face Mask,DR. JART+ Dermask Water Jet Vital Hydra Solution™,1,1,1,1,1,5,4.70195,4.5,https://www.drjart.com/media/export/cms/products/1000x1000/dj_sku_H5AJ01_1000x1000_0.jpg,8,
Face Mask,SEPHORA COLLECTION Face Mask - Avocado,0,1,0,0,0,8,10.34429,3.9,https://www.sephora.com/productimages/sku/s2228088-main-zoom.jpg,8,
Face Mask,LANCÔME Advanced Génifique Hydrogel Melting Mask,1,1,1,1,1,7,14.10585,4.1,https://www.lancome.co.uk/on/demandware.static/-/Sites-lac-master-catalog/default/dw17d547d6/images/PACKSHOTS/SKINCARE/MASQUE/A00903-LAC/4935421656351-min.jpg,348,
Face Mask,PHILOSOPHY Purity Made Simple Pore Extractor Mask,1,1,1,1,1,7,34.79443,4.6,https://www.sephora.com/productimages/sku/s2040020-main-zoom.jpg,3,
Face Mask,TOO COOL FOR SCHOOL Egg Cream Mask Hydration,1,1,1,0,1,6,5.64234,4.6,https://static.beautytocare.com/media/catalog/product/cache/global/image/1300x1300/85e4522595efc69f496374d01ef2bf13/t/o/too-cool-for-school-egg-cream-hydration-mask-28g.jpg,8,
Face Mask,FARMACY Coconut Gel Sheet Mask - Hydrating,1,1,1,1,1,4,6.58273,4.9,https://cdn.shopify.com/s/files/1/2474/1834/products/Farmacy_GelMaskHydrating_Hero_5bb63c75-7de6-413d-bb65-f0e030acf19f_2000x.jpg?v=1640910577,8,
Face Mask,SEPHORA COLLECTION Clay Mask,1,1,1,1,1,9,15.04624,4.2,https://media1.popsugar-assets.com/files/thumbor/uwLcGgqJwhE3pf5wduoQ5qFfHz4/fit-in/2048xorig/filters:format_auto-!!-:strip_icc-!!-/2017/05/18/816/n/1922153/496fca0c591de973e89c90.97614750_clay-masks-1/i/Sephora-Collection-Clay-Face-Masks.jpg,A SET OF MAKS 3,
Face Mask,ESTÉE LAUDER Nutritious Vitality8™ Night Creme/Mask,1,1,1,1,0,7,69.58886,4.6,https://images.shopdutyfree.com/image/upload/v1531322888/040/090/001/887167116665/887167116665_1_default_default.jpg,8,
Face Mask,SEPHORA COLLECTION Face Mask - Green Tea - Mattifying,1,1,1,1,0,8,5.64234,4.2,https://m.media-amazon.com/images/I/817brfjue-L.jpg,38,
Face Mask,SEPHORA COLLECTION Mud Mask Purifying & Mattifying,1,1,1,1,0,6,18.8078,4.5,https://img.makeupalley.com/0/5/8/3/3612176.jpg,3,
Face Mask,SHISEIDO Benefiance Pure Retinol Intensive Revitalizing Face Mask,1,1,1,1,1,10,65.8273,4.6,https://www.sephora.com/productimages/sku/s898510-main-zoom.jpg,48,
Face Mask,FIRST AID BEAUTY Ultra Repair Instant Oatmeal Mask,1,1,1,1,1,5,22.56936,4.6,https://media.allure.com/photos/57e536bf7b47312c0ad83875/master/pass/first-aid-beauty-ultra-repair-instant-oatmeal-mask.jpg,18,
Face Mask,REN CLEAN SKINCARE Evercalm™ Ultra Comforting Rescue Mask,0,0,0,0,1,7,48.90028,4.9,https://www.sephora.com/productimages/sku/s1912013-main-zoom.jpg,18,
Face Mask,GLOW RECIPE Watermelon Glow Jelly Sheet Mask,1,1,1,1,0,5,7.52312,4.1,https://media.allure.com/photos/5bb3d5c05f58e72d028296d6/master/pass/Glow%20Recipe%20Watermelon%20Glow%20Jelly%20Sheet%20Mask.jpg,8,
Face Mask,SEPHORA COLLECTION Crazy for Clay!,1,1,1,1,1,9,16.92702,4.5,https://100comments.com/wp-content/uploads/2018/11/1008.jpg,"a set of masks, rather than a specific product. the masks in the set may address issues related to red areas, brown spots, pores, wrinkles, or acne, depending on the specific mask.",
Face Mask,TATCHA Luminous Deep Hydration Lifting Mask,1,1,1,1,1,5,23.50975,4.4,https://m.media-amazon.com/images/I/61ks-QFma4L._SL1500_.jpg,8,
Face Mask,GLAMGLOW GLAMGLOW x MY LITTLE PONY® #GLITTERMASK GRAVITYMUD™ Firming Treatment,1,1,1,1,0,1,33.85404,3.7,https://www.sephora.om/dw/image/v2/BCZG_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw072b7760/images/hi-res/SKU/SKU_6/434351_swatch.jpg,3,
Face Mask,DR. JART+ Shake & Shot™ Rubber Masks,1,1,1,1,1,5,11.28468,4.6,https://cdn.shopify.com/s/files/1/0397/6445/9680/products/shakeandshot.jpg?v=1593725808,8,
Face Mask,SEPHORA COLLECTION Face Mask - Rose - Moisturizing,1,1,1,1,0,7,3.76156,4.2,https://ba.fimgs.net/system/pics/thumbs/17354/product/po.17354.jpg,8,
Face Mask,LANEIGE Time Freeze Sleeping Mask,1,1,1,1,1,7,47.0195,4.8,https://m.media-amazon.com/images/I/51q6adbVUWL.jpg,48,
Face Mask,SEPHORA COLLECTION SUPERMASK - The Golden Mask,1,1,1,1,0,6,7.52312,4.1,https://aemon.co.uk/6397-large_default/sephora-collection-hero-mask-the-golden-mask.jpg,38,
Face Mask,KIEHL'S SINCE 1851 Ginger Leaf & Hibiscus Firming Mask,1,1,1,1,1,4,52.66184,4.2,https://www.kiehls.com/on/demandware.static/-/Sites-kiehls-master-catalog/default/dw23d70c98/nextgen/skin-care/face-masks/ginger-leaf-and-hibiscus-firming-mask/ginger-leaf-and-hibiscus-firming-mask/kiehls-face-mask-ginger-leaf-hibiscus-firming-mask-100ml-000-3605971634901-whip.png,4,
Face Mask,DR. BRANDT SKINCARE Hydro Biotic™ Recovery Sleeping Mask,1,1,1,1,1,5,50.78106,4.6,https://www.sephora.com/productimages/sku/s2027860-main-zoom.jpg,18,
Face Mask,SATURDAY SKIN Spotlight Brightening Mask,1,1,1,1,1,6,12.22507,4.5,https://cdn.shopify.com/s/files/1/1395/8361/products/spotlight_grande.jpg?v=1670021683,348,
Face Mask,SEPHORA COLLECTION SUPERMASK - The Bubble Mask,1,1,1,1,1,7,4.70195,4.4,https://aemon.co.uk/4919-thickbox_default/sephora-collection-supermask-the-bubble-mask.jpg,36,
Face Mask,GLAMGLOW #GLITTERMASK GRAVITYMUD™ Firming Treatment,1,1,1,1,0,10,30.09248,4.5,https://www.mecca.com.au/on/demandware.static/-/Sites-mecca-online-catalog/default/dw9de5c744/product/glam/hr/i-031504-gravitymud-black-glitter-50g-1-940.jpg,8,
Face Mask,BOSCIA Luminizing Pink Charcoal Mask,1,0,1,1,1,5,31.97326,4.6,https://dy6g3i6a1660s.cloudfront.net/vo3fmzM629ppK2fvrTYvVQR-BH4/p_550x550-cc/boscia-luminizing-pink-mask.jpg,8,
Face Mask,KORRES Greek Yoghurt Advanced Nourishing Sleeping Facial,1,1,1,1,1,7,34.79443,4.4,https://i5.walmartimages.com/asr/ea80f4bf-f8ad-4f82-bdf8-01f656b8c197.22dd113244131845809389e6b014809a.jpeg,8,
Face Mask,PETER THOMAS ROTH Irish Moor Mud Purifying Black Mask,1,1,1,1,1,4,61.12535,4.6,https://www.sephora.com/productimages/sku/s1684877-main-zoom.jpg,34,
Face Mask,SEPHORA COLLECTION Face Mask - Aloe Vera - Replenishing,1,1,1,1,1,6,4.70195,4.2,https://m.media-amazon.com/images/I/61Vs0FtV1oL.jpg,8,
Face Mask,TATA HARPER Clarifying Mask,1,1,1,1,1,7,70.52925,4.9,https://www.sephora.com/productimages/sku/s1949635-main-zoom.jpg,16,
Face Mask,DR. JART+ Hydration Lover Rubber Mask,1,1,1,0,1,6,14.10585,4.3,https://media1.popsugar-assets.com/files/thumbor/5sdB80OyKFtzNzPO8EoaENDivVk/fit-in/2048xorig/filters:format_auto-!!-:strip_icc-!!-/2018/03/13/075/n/44344577/tmp_AwPlXU_06c707697f03510b_1021-3005487-DM50_M.jpg,8,
Face Mask,DR. JART+ Bright Lover Rubber Mask,1,1,1,1,1,6,11.28468,5,https://cdn.shopify.com/s/files/1/0075/4086/7170/products/Screenshot_2019-05-16_at_14.29.31_1200x1200.png?v=1558013534,8,
Face Mask,FIRST AID BEAUTY 5 in 1 Bouncy Mask,1,1,1,1,1,6,35.73482,4.4,https://m.media-amazon.com/images/I/51vSP2t1wdL._SL1000_.jpg,38,
Face Mask,DR. JART+ Cicapair™ Tiger Grass Nightly Re.Pair Mask,1,1,1,1,1,6,39.49638,4.6,https://www.sephora.com/productimages/product/p467615-av-01-zoom.jpg,8,
Face Mask,AMOREPACIFIC MOISTURE BOUND Sleeping Recovery Mask,1,1,1,0,1,7,56.4234,4.3,https://cdn.shopify.com/s/files/1/0618/7116/1562/products/8806403439537.jpg?v=1659527399,48,
Face Mask,SEPHORA COLLECTION Face Mask - Pineapple - Pore Perfecting,1,1,1,1,1,6,5.64234,4.2,https://m.media-amazon.com/images/I/61jRmxUUs6L.jpg,68,
Face Mask,FARMACY Coconut Gel Sheet Mask - Brightening,1,1,1,1,1,4,6.58273,4.9,https://cdn.shopify.com/s/files/1/2474/1834/products/Farmacy_GelMaskBrightening_Hero_ca08fd89-cc6c-4795-9c7b-f49adf93d742_2000x.jpg?v=1569306338,48,
Face Mask,SEPHORA COLLECTION Face Mask - Coconut - Nourishing,1,1,1,1,1,7,5.64234,4.2,https://m.media-amazon.com/images/I/61SJ0BsJFZL.jpg,68,
Face Mask,BOSCIA Charcoal Pore Pudding Intensive Wash-Off Treatment,1,1,1,1,1,6,35.73482,4.5,https://cdn.shopify.com/s/files/1/1699/6985/products/boscia-skin-care-boscia-charcoal-pore-pudding-intensive-wash-off-treatment-2-8oz-23651512900.jpg?v=1597419529,3,
Face Mask,FRESH Peony Brightening Night Treatment Mask,1,1,1,1,1,7,78.99276,5,https://img.makeupalley.com/thumb/h/1200/0_5_8_3_3692110.jpg,8,
Face Mask,SEPHORA COLLECTION SUPERMASK - The Charcoal Mask,1,0,1,1,0,6,5.64234,4,https://cdn.shopify.com/s/files/1/0522/5932/4053/products/SephoraCollectionSUPERMASK-TheCharcoalMask.jpg?v=1630311313,36,
Face Mask,ERNO LASZLO Hydra-Therapy Memory Sleep Mask,1,1,1,1,1,8,112.8468,4.7,https://www.sephora.com/productimages/sku/s1770528-main-zoom.jpg,8,
Face Mask,HERBIVORE Brighten Pineapple Enzyme + Gemstone Instant Glow Mask,1,1,1,0,1,2,45.13872,4.1,https://cdn.shopify.com/s/files/1/0554/6894/9657/products/1f21a2f1-e62e-4f86-8ee0-13c0841f8298.jpg,8,
Face Mask,TATA HARPER Purifying Mask,1,1,1,1,0,4,70.52925,4.9,https://www.tataharperskincare.com/media/catalog/product/cache/57be28060250e32cca64206b2a977340/p/d/pdp_purifying_mask_digital-1000-r1-0806.jpg,8,
Face Mask,YOUTH TO THE PEOPLE Superfood Skin Reset Antioxidant Mask,1,1,1,1,1,5,35.73482,4.8,https://images.squarespace-cdn.com/content/v1/5b241a87aa49a150dec91ca4/1631636715307-KU5WLQXSAWFSK2OEAAFO/image-1.png,8,
Face Mask,DR. JART+ Water Fuse Hydro Sleep Mask,1,1,1,1,1,6,47.95989,4.4,https://cdn.shopify.com/s/files/1/1437/4584/products/sleep_mask_large_2x.png?v=1507846397,48,
Face Mask,INDIE LEE Clearing Mask,1,1,1,1,0,5,48.90028,4.8,https://cdn.shopify.com/s/files/1/0587/2746/5154/products/2022-3-4productonwhite1389_1.jpg?v=1648504637,36,
Face Mask,DIOR Hydra Life Jelly Sleeping Mask,0,0,1,0,0,8,60.18496,4,https://cdn.perfumetrader.de/media/catalog/product/cache/3/image/700x860/9df78eab33525d08d6e5fb8d27136e95/a/f/cf6c87fb278021515c10cb253009d6c5/dior-hydra-life-dior-hydra-life-jelly-sleeping-mask-50-ml-3348901288415.png,8,
Face Mask,SEPHORA COLLECTION Sleeping Mask - Rose,1,1,1,1,0,8,11.28468,4.5,https://m.media-amazon.com/images/I/61amAmHJpeL.jpg,8,
Face Mask,LANEIGE Mini Pore Waterclay Mask,1,1,1,1,1,5,23.50975,4.3,https://hk.laneige.com/media/catalog/product/m/i/mini_pore_waterclay_mask_thumb_01_1.jpg,3,
Face Mask,GLAMGLOW INSTAMUD 60 Second Pore-Refining Treatment,1,1,1,1,1,10,30.09248,4.6,https://www.spacenk.com/dw/image/v2/ABCE_PRD/on/demandware.static/-/Sites-spacenkmastercatalog/default/dw378b2c2e/products/GLAMGLOW/UK200022312_GLAMGLOW.jpg,38,
Face Mask,SEPHORA COLLECTION SUPERMASK - The Silver Mask,1,1,1,1,0,6,13.16546,4.2,https://aemon.co.uk/5143-large_default/sephora-collection-supermask-the-silver-mask.jpg,8,
Face Mask,SEPHORA COLLECTION Sleeping Mask - Pearl,1,1,1,1,1,8,6.58273,4.2,https://m.media-amazon.com/images/I/81T4wXzn35L.jpg,4,FOR EYES
Face Mask,FRESH Vitamin Nectar Vitamin C Brightening Powder,1,1,1,1,1,1,37.6156,4.1,https://www.fresh.com/on/demandware.static/-/Sites-fresh_master_catalog/default/dweabfab7d/Products/Packshots/H00004386_Packshot_VitaminNectar_GlowPowder_packshot_75g_close_refl.png,38,
Face Mask,DR. JART+ Clear Skin Lover Rubber Mask,1,1,1,1,1,5,7.52312,4.4,https://cdn.shopify.com/s/files/1/2234/2891/products/Clear_Lover_600x.jpg?v=1572889407,6,
Face Mask,ESTÉE LAUDER Micro Essence Infusion Mask,1,1,1,1,1,5,26.33092,4.7,https://www.sephora.com/productimages/sku/s1730431-main-zoom.jpg,8,
Face Mask,DR. JART+ Dermask Water Jet Soothing Hydra Solution™,1,1,1,1,1,7,4.70195,4.1,https://www.drjart.com/media/export/cms/products/1000x1000/dj_sku_H5AK01_1000x1000_0.jpg,8,
Face Mask,LA MER Treatment Lotion Hydrating Mask,1,1,1,1,1,7,178.6741,4.7,https://m.cremedelamer.com/media/export/cms/products/680x680/LM_SKU_5PE901_93544_680x680_0.png,8,
